Date,Open,High,Low,Close,Volume
03/26/21,502.82,508.72,496.68,508.05,3467797
03/25/21,516.99,518.53,497,502.86,4926764
03/24/21,533.78,534.42,520,520.81,4102211
03/23/21,529.87,543.12,529.4,535.09,5583461
03/22/21,509.13,529.31,509.13,523.11,3360587
03/19/21,504.96,513.19,501.63,512.18,4386360
03/18/21,516.396,517.9,503.85,504.79,4096606
03/17/21,522,528.3654,514.3,524.44,2817376
03/16/21,524.47,533.42,523.21,524.03,3238888
03/15/21,516.32,520.729,508.03,520.25,3485519
03/12/21,512.5,526.51,506.59,518.02,3981743
03/11/21,512.205,530.235,510.71,523.06,4714469
03/10/21,513.5,518.97,504.25,504.54,3771484
03/09/21,507.31,513.11,503.8221,506.44,3470042
03/08/21,514.46,518.84,492.85,493.33,3981758
03/05/21,511.98,517.76,498.7901,516.39,5069973
03/04/21,521.5,531.5,507.68,511.29,5034792
03/03/21,545.93,548.005,517.81,520.7,5362443
03/02/21,553.34,556.99,546.02,547.82,3042226
03/01/21,545.573,552.14,542,550.64,3042180
02/26/21,546.51,553.09,538,538.85,3755574
02/25/21,550.27,556.48,535.75,546.7,4252879
02/24/21,539.8,556.8499,539.065,553.41,3245038
02/23/21,525.004,548.54,518.28,546.15,4136532
02/22/21,534.99,541.79,530.79,533.78,3078594
02/19/21,548,548.99,538.8132,540.22,2841457
02/18/21,549,550,538.2265,548.22,2457604
02/17/21,550.99,555.25,543.03,551.34,2071590
02/16/21,557.286,563.63,552.73,557.28,2624097
02/12/21,556.94,561.2499,550.85,556.52,2197128
02/11/21,564.442,565.93,554.22,557.59,2730587
02/10/21,562.5,566.65,553.463,563.59,3991264
02/09/21,546,566,543,559.07,3703499
02/08/21,555,555,543.7,547.92,2791721
02/05/21,552.26,554.44,545.4778,550.79,2376175
02/04/21,539.81,559.48,537.51,552.16,5164537
02/03/21,550.17,550.48,538.243,539.45,3172288
02/02/21,542.01,555.48,538.935,548.16,3767569
02/01/21,536.79,545.06,531.73,539.04,3547507
01/29/21,538,541,530.18,532.39,4325264
01/28/21,535.88,553.1482,530.74,538.6,5968978
01/27/21,550.71,556.4187,515.73,523.28,8670277
01/26/21,554.73,567.99,554.06,561.93,5023847
01/25/21,567,569.75,548.65,556.78,7207329
01/22/21,582.1,583.99,564.35,565.17,7550822
01/21/21,582.45,588.75,570.4,579.84,11840630
01/20/21,565.42,593.2877,556.86,586.34,32637449
01/19/21,501,509.25,493.5427,501.77,12315810
01/15/21,500,506.32,495.1,497.98,5895788
01/14/21,507.35,514.5,499.58,500.86,4177357
01/13/21,495.5012,512.3542,493.01,507.79,5032099
01/12/21,500,501.09,485.6701,494.25,5990425
01/11/21,507.84,510.725,497.95,499.1,3812720
01/08/21,511.31,513.24,504.51,510.4,2973949
01/07/21,508.28,516.44,506.42,508.89,3686448
01/06/21,511.97,513.0998,499.5,500.49,5346210
01/05/21,521.55,526.78,515.89,520.8,3133872
01/04/21,539,540.8,515.085,522.86,4444407
12/31/20,525.53,545.5,523.1502,540.73,5392322
12/30/20,530.13,533.2575,523.69,524.59,1876286
12/29/20,519.9,536.5478,515.4801,530.87,4022358
12/28/20,516.43,523.66,507.13,519.12,2891867
12/24/20,515.12,519.345,512.2104,513.97,1143952
12/23/20,524.76,526.32,514.2,514.48,2393187
12/22/20,527.69,530.4,520.5,527.33,1908529
12/21/20,530.05,532.62,521.15,528.91,3893964
12/18/20,533.2,536.37,526.02,534.45,4502692
12/17/20,529,535.49,526.44,532.9,3193377
12/16/20,520.11,527.38,517.69,524.83,3682392
12/15/20,518.5,524.7,513.56,519.78,3398209
12/14/20,505.44,524.1603,501.18,522.42,5770424
12/11/20,495,503.34,494.85,503.22,3210928
12/10/20,494.56,503.77,492.91,501.09,3018203
12/09/20,510.53,514.5,491.29,493.6,4178768
12/08/20,517.9,521.4909,505.55,512.66,4228950
12/07/20,500.01,517.76,497.77,515.78,4289293
12/04/20,497.5,504.5,493.64,498.31,3666243
12/03/20,502.99,508.77,496.04,497.52,2826116
12/02/20,501.62,506.795,493.5,503.38,3028358
12/01/20,492.3404,509.47,491.9812,504.58,5063234
11/30/20,490.08,492.55,481.2678,490.7,3530940
11/27/20,486.58,493.25,481.845,491.36,2805762
11/25/20,485.13,486.9,478.919,485,3598629
11/24/20,478.84,484.05,475.89,482.88,3557894
11/23/20,490.46,491.15,475.84,476.62,5416571
11/20/20,485.22,494.76,481.57,488.24,4255924
11/19/20,482,487.8,480.47,484.67,2254653
11/18/20,481.95,488.61,477.7212,481.79,3629237
11/17/20,480.12,487.51,478.8525,480.63,3698082
11/16/20,480,485.58,477.3,479.1,3953563
11/13/20,486.77,488.94,477.8,482.84,3006510
11/12/20,491,496.52,480.4255,486.77,5071155
11/11/20,483,491.68,478.26,490.76,5460532
11/10/20,470.95,484.6,463.41,480.24,8306142
11/09/20,485.54,495.85,467.26,470.5,10419680
11/06/20,515,515.21,502.51,514.73,4236349
11/05/20,506.56,518.7337,503.45,513.76,5372781
11/04/20,495.36,507.73,493.98,496.95,5137330
11/03/20,484.93,495.305,478.76,487.22,3690213
11/02/20,478.87,486.3,475,484.12,4408193
10/30/20,502.01,505.88,472.21,475.74,7813897
10/29/20,488.5,513.8999,479.34,504.21,11120690
10/28/20,486.36,494,483.28,486.24,5992731
10/27/20,490.01,490.49,482.93,488.93,3627175
10/26/20,487.025,496.82,478.9,488.24,6186087
10/23/20,488.11,490.06,481.35,488.28,4927862
10/22/20,494.69,495.14,482,485.23,6997922
10/21/20,501.03,506.85,488.25,489.05,17405711
10/20/20,528.14,533.78,522.26,525.42,10047180
10/19/20,537.07,541.8,525.38,530.72,7567506
10/16/20,549.5,554.33,530.03,530.79,6347363
10/15/20,545.52,551.22,535.1,541.94,5113126
10/14/20,562.61,572.49,541,541.45,9510081
10/13/20,540.56,557.65,537.2,554.09,5602498
10/12/20,548.81,551.81,538.24,539.81,5391074
10/09/20,537.834,544.28,535,539.44,4781259
10/08/20,533.48,535,524.15,531.79,5386488
10/07/20,518,536.49,515.815,534.66,7988683
10/06/20,518.72,521.82,504.16,505.87,4199034
10/05/20,506.8,520.99,501.6997,520.65,4088069
10/02/20,516.43,526.3714,502.7,503.06,6071165
10/01/20,506.03,529.55,503.6,527.51,8153710
09/30/20,492.57,504.63,489.2704,500.03,4634111
09/29/20,489.5,496.2868,486.53,493.48,3543193
09/28/20,489.109,492,477.88,490.65,4773497
09/25/20,474.39,484.87,468.0258,482.88,3769436
09/24/20,470.53,477,467.82,473.08,3727201
09/23/20,491.04,491.04,469,470.61,3726423
09/22/20,489.01,491.82,479.26,491.17,3482324
09/21/20,467.692,487.775,466.32,487.35,5457539
09/18/20,472.51,479.4,458.6,469.96,6717711
09/17/20,475.16,478.4,463.27,470.2,5379301
09/16/20,499.99,504.66,483.31,483.86,4401412
09/15/20,484,497.47,481.63,495.99,5336992
09/14/20,480.62,488.99,471.3001,476.26,7359126
09/11/20,486.485,493.73,476.81,482.03,5035200
09/10/20,503.35,506.29,478.84,480.67,6240181
09/09/20,519.21,520,492.5743,500.19,6848127
09/08/20,498.4,522,495,507.02,5572684
09/04/20,520.18,527.36,485.98,516.05,8270118
